snapshotDate,ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
2017-03-01,406,800000,4,4,4,208,-8,-8,-8,-8,-8,-8,15432,10760,13640,0,0,328600,10760,13948,0,0,343600,1584,0
2017-03-01,407,480000,8,8,4,100,0,0,0,-8,-8,-8,105904,85572,0,0,0,0,24000,0,0,0,0,0,0
2017-03-01,408,2000000,4,4,4,148,4,8,0,0,0,0,2028248,1967824,1722548,1506628,1426544,1214040,1300,61184,48548,49248,56452,42104,0
2017-03-01,409,1280000,8,4,8,108,0,0,0,0,0,0,222428,251572,236004,246260,238032,266164,45616,32928,41800,38788,65908,45364,0
2017-03-01,410,1120000,4,4,8,124,0,0,0,0,0,0,673528,702584,722600,730688,673596,671932,40000,32000,25484,24868,23788,25152,0
2017-03-01,411,240000,8,4,8,92,4,8,8,8,8,8,117328,114308,123220,126404,129396,131860,0,10836,6400,5600,5200,4800,4
2017-03-01,412,800000,8,4,4,152,-4,-4,-8,-4,-4,-8,760,0,0,1468,-600,-600,0,0,1468,600,0,0,0
2017-03-01,413,920000,8,4,4,128,4,-8,-4,-4,-4,-4,0,0,11236,18380,3168,13616,0,11236,18424,3168,13616,0,0
2017-03-01,414,920000,8,8,8,108,4,8,0,0,0,0,54672,50588,52540,42384,36872,20272,0,4256,1692,1252,4000,18564,4
2017-03-01,415,1920000,8,12,4,164,-8,-8,-8,-8,-8,-8,59468,106660,799840,36132,77484,90372,106936,799928,36132,77484,90372,8000,0
2017-03-01,416,200000,8,12,4,140,-4,-4,-4,-8,-8,-8,90000,20000,0,0,0,0,20000,0,0,0,0,2560,0
2017-03-01,417,800000,8,4,8,124,-8,-8,-8,-8,-8,-8,28736,59380,4388,0,0,640,70028,4408,0,0,640,4412,0
2017-03-01,418,200000,8,4,8,120,0,0,0,0,0,8,59244,65048,69144,71580,77800,75960,8000,6400,4800,8000,0,4000,0
2017-03-01,419,200000,4,8,4,192,0,0,0,0,0,0,177352,172192,142556,75012,76364,78192,14516,13328,8000,8000,8000,10000,0
2017-03-01,420,1040000,8,4,8,144,4,-8,-8,-8,-8,-8,0,0,0,0,0,0,0,0,0,0,0,0,4
2017-03-01,421,120000,4,4,8,96,8,0,0,0,0,8,101060,105416,110840,111836,120008,117484,6000,7200,4028,10000,0,7200,0
2017-03-01,422,1760000,8,4,8,116,0,0,0,0,0,0,678644,668796,634080,627908,631852,607744,32284,36084,28052,24052,24112,24040,0
2017-03-01,423,920000,8,8,8,152,-4,-4,-4,-4,-4,-4,40948,11180,5400,1484,11920,0,11180,5400,1484,11920,0,8852,0
2017-03-01,424,800000,4,8,4,152,8,8,8,0,0,0,419912,423696,410652,388360,392180,421012,18000,0,14000,14000,36000,0,4
2017-03-01,425,1960000,8,8,4,120,0,0,0,0,0,0,770344,791868,806664,823192,786792,761224,40000,28572,29224,25212,25716,24000,0
2017-03-01,426,320000,8,8,4,128,-4,-4,-8,-8,-8,-8,45048,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-01,427,80000,8,12,8,196,8,8,8,8,0,0,38204,48324,52348,50332,61308,65656,12000,6000,0,12492,6000,4000,4
2017-03-01,428,680000,8,4,8,124,-4,-4,-4,-4,0,-4,796,796,796,1592,796,796,796,796,1592,0,796,1592,4
2017-03-01,429,280000,4,4,8,108,0,0,0,0,0,0,280476,274144,266404,117604,115796,119180,14400,6584,2400,113872,5308,4000,0
2017-03-01,430,840000,8,8,8,132,0,0,0,0,0,0,850404,711784,477448,471064,275164,264668,24000,18000,20000,12000,12000,12000,0
2017-03-01,431,360000,8,8,8,100,0,0,0,0,0,0,367576,286928,292964,297696,304280,310592,12800,13200,12000,12004,12000,12400,0
2017-03-01,432,1560000,8,4,8,108,0,0,0,0,0,0,1219468,1199992,1201704,1171476,1171540,1127304,52028,42448,40164,44000,42048,28000,4
2017-03-01,433,440000,8,4,8,116,0,0,0,0,0,0,192492,198148,201688,203960,208056,212824,10000,10000,8000,8000,8228,10000,0
2017-03-01,434,2320000,8,4,4,144,0,0,0,0,0,0,639040,648756,664508,677460,675020,671856,25688,26260,23804,24024,23576,23784,0
2017-03-01,435,1440000,4,12,4,220,0,0,-4,-4,-4,-8,36840,33940,68924,7080,0,0,24060,69816,7100,0,0,0,0
2017-03-01,436,1080000,8,8,4,128,4,8,8,8,8,8,939008,932144,917144,870576,894760,885652,40000,32000,0,64000,32000,0,4
2017-03-01,437,240000,8,4,8,108,-4,-4,-8,-4,8,-4,56288,0,0,1200,600,600,0,0,1200,0,600,800,0
2017-03-01,438,440000,4,12,4,148,0,0,0,0,0,0,247228,249996,248648,242420,241088,240580,9200,8800,9200,8800,9200,9200,0
2017-03-01,439,200000,8,4,4,100,0,0,0,0,0,0,204176,200924,186708,179928,85596,83436,10000,12032,4000,3044,3200,2816,0
2017-03-01,440,320000,8,4,8,92,0,0,0,0,0,0,308096,293124,231224,150568,184940,188440,12848,6400,3824,160000,7200,6800,4
2017-03-01,441,200000,4,8,8,92,-4,-4,-4,-4,0,0,1400,1400,1600,6780,50580,50336,1400,1600,6780,45200,1940,9600,0
2017-03-01,442,400000,4,4,8,128,0,0,0,0,8,8,335324,342344,349156,365804,373524,358088,16000,16148,26000,14000,0,12800,0
2017-03-01,443,120000,8,4,8,104,4,-8,-4,-4,-4,-4,0,0,3780,0,788,11980,0,3780,0,788,11980,0,0
2017-03-01,444,800000,8,4,8,108,0,0,0,0,0,0,491692,498612,505420,459524,468852,499172,22816,23720,16000,16012,40132,17600,0
2017-03-01,445,960000,4,4,8,176,0,0,0,0,0,0,984540,925772,938228,802572,777640,795428,48104,36040,29600,32000,32000,28000,4
2017-03-01,446,880000,4,8,8,136,0,0,0,0,0,0,149216,133216,117016,99500,81316,62408,6400,6000,4400,4000,2400,2000,0
2017-03-01,447,640000,8,4,8,112,0,0,0,0,0,0,585732,430416,359608,363932,329020,335952,18000,17600,12000,9600,10000,10000,0
2017-03-01,448,720000,8,4,4,212,-4,-4,-4,0,0,-4,184488,5040,117464,21600,0,6396,5040,117464,216,0,6396,0,0
2017-03-01,449,800000,4,16,4,168,0,0,0,0,0,0,154256,152984,129012,121536,123600,0,20000,5940,7824,6000,0,8408,0
2017-03-01,450,560000,8,12,4,120,0,0,0,8,0,0,385216,392028,328908,260000,243392,235520,18020,51624,0,8840,9200,20800,0
2017-03-01,451,1520000,4,4,4,204,4,-8,-8,-8,-8,-8,0,0,0,0,0,0,0,0,0,0,0,0,4
2017-03-01,452,2400000,4,4,4,212,8,8,0,0,0,0,1868600,1835448,1878812,1788520,1763928,1738860,0,72000,64000,64000,84000,80000,4
2017-03-01,453,1040000,4,8,8,148,0,0,0,-4,0,0,1022764,1050944,146552,489552,509608,524296,56000,20088,520000,28000,24000,24000,0
2017-03-01,454,800000,8,4,8,104,0,0,-8,-8,-8,-8,627144,716,5772,5772,5772,3484,716,5772,5772,5772,3484,8060,0
2017-03-01,455,320000,4,8,8,168,0,0,0,0,0,0,312516,112808,314212,197360,195676,193772,10000,205728,7200,7200,7200,6800,0
2017-03-01,456,160000,4,8,8,156,0,0,0,0,0,-4,160136,146196,69724,60124,42400,21260,8108,4828,1204,848,21260,19948,0
2017-03-01,457,520000,4,12,8,156,4,8,8,8,8,8,284136,277316,296700,289532,308868,303280,0,24000,0,24000,0,24000,0
2017-03-01,458,200000,4,4,8,128,-4,0,0,0,0,-8,95896,96524,101304,103100,0,0,7200,7600,5200,0,0,0,0
2017-03-01,459,920000,8,8,4,164,-4,-4,-4,-4,-4,-4,3276,72652,21892,32648,27940,36520,72652,22616,51548,27940,36520,26216,0
2017-03-01,460,280000,4,8,4,192,0,0,0,0,0,-4,203708,159532,128068,70520,38920,25600,8400,4868,2000,0,25600,18360,4
2017-03-01,461,720000,8,8,4,152,0,0,0,0,0,0,610040,606604,636076,492088,504300,504876,22628,41488,20000,20000,20000,20000,0
2017-03-01,462,320000,8,8,4,144,-4,-4,-4,-4,-4,-4,6756,34552,22808,11920,5040,31472,34552,22892,11920,5040,31472,8792,0
2017-03-01,463,1160000,8,8,8,104,0,0,0,-4,-4,0,83228,399440,400000,12060,93892,5792,320000,12000,12060,93892,4592,19600,0
2017-03-01,464,920000,8,4,8,112,0,0,0,0,0,0,120564,525020,442012,397132,390396,384464,480372,32136,12052,16040,23528,12000,0
2017-03-01,465,680000,8,12,12,224,4,-8,-4,-4,-8,-4,0,0,7964,0,0,600,0,7964,0,0,600,2456,0
2017-03-01,466,920000,4,4,4,236,-4,0,0,0,0,0,833836,825324,815252,805324,795996,766684,30144,29108,28400,28480,27376,27780,4
2017-03-01,467,880000,4,4,8,152,0,0,0,0,0,0,851180,844172,851036,874164,670972,661200,35636,30000,36000,26916,24000,28036,4
2017-03-01,468,920000,4,8,8,128,0,0,0,0,0,0,112456,112024,100000,88184,79440,79324,6440,4896,2620,2508,2480,2000,0
2017-03-01,469,2000000,4,8,4,152,0,0,0,-4,0,0,237488,198708,198060,170272,193072,205924,40104,28964,200364,100000,20312,8528,0
2017-03-01,470,360000,8,4,4,164,-4,-4,-4,-4,-4,-4,24640,13096,24760,1228,11480,2680,13104,24984,1228,11480,2680,5448,0
2017-03-01,471,1560000,8,12,8,140,0,0,0,0,0,0,1420860,1453300,1492724,1008780,1029984,1052072,55208,66100,35572,36916,40000,37740,4
2017-03-01,472,1600000,8,8,8,164,0,0,0,0,0,0,1464772,1490800,1503792,783964,608508,620728,56080,54380,24972,24028,24244,24048,0
2017-03-01,473,720000,4,8,4,136,-4,-4,-4,-4,-4,-4,11708,11160,4560,8576,4720,5528,11160,4560,8576,4720,5528,9760,0
2017-03-01,474,240000,4,12,4,152,4,8,8,0,0,8,117180,121284,124072,128772,136852,140008,7200,6000,8000,10800,6000,0,0
2017-03-01,475,480000,8,8,4,128,-4,-4,-4,-4,-4,-4,16632,10728,0,25760,0,23720,10728,0,25760,0,23720,20480,0
2017-03-01,476,240000,8,8,8,116,0,0,0,0,0,0,108796,113432,115748,118456,121564,92636,7600,5600,4000,4400,4000,1680,0
2017-03-01,477,200000,4,4,8,176,0,0,0,0,0,0,203572,114108,116964,114052,116424,118552,7200,6000,4800,4812,4664,4000,0
2017-03-01,478,280000,8,8,4,148,0,0,0,8,0,0,267036,272800,291888,284992,202440,203236,10072,23800,0,7128,7940,10800,0
2017-03-01,479,2000000,8,4,4,152,-4,8,-4,-4,-4,0,2400,1200,2004,1200,2400,1800,0,2004,1200,2400,1200,2400,0
2017-03-01,480,800000,4,4,8,124,-8,-8,-8,-8,-8,-8,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-01,481,1000000,8,8,4,160,0,0,0,0,-4,8,179720,548404,363204,0,4276,3676,480164,17740,0,4276,0,270476,0
2017-03-01,482,560000,4,8,8,104,0,0,8,8,8,8,525468,584772,560808,576140,561676,521084,68000,0,45600,2200,21200,21600,4
2017-03-01,483,280000,8,8,8,112,0,0,0,0,-4,8,165056,167196,151548,151504,26944,16648,8448,4800,3032,26944,0,0,0
2017-03-01,484,360000,4,12,4,192,4,8,8,8,8,8,310416,293268,285336,268036,252912,237512,6800,16000,6400,6400,6000,16344,0
2017-03-01,485,400000,8,8,4,172,-4,-4,-4,-4,-4,-4,9964,6836,2296,2224,9224,10248,6836,2296,2224,9224,10248,8444,0
2017-03-01,486,760000,4,8,4,124,0,0,0,0,0,0,710216,722532,691656,520556,461976,469860,30400,25212,16548,14008,16108,14068,0
2017-03-01,487,920000,8,4,4,168,-4,-4,-4,-4,-4,-4,27460,60444,52660,0,42000,27968,60444,52660,0,42000,27968,0,0
2017-03-01,488,1280000,4,8,4,156,0,0,0,0,0,0,375072,366092,366316,364772,371348,381292,13268,14024,16872,20000,24320,3752,0
2017-03-01,489,880000,8,8,4,144,-4,-4,-4,0,-4,-4,1584,6592,3168,1584,1584,1584,6592,3168,0,1584,1584,3168,4
2017-03-01,490,1040000,8,4,4,136,-4,-4,-4,-4,-4,-4,65704,24352,18652,15540,17656,10056,25108,18652,16560,17656,10584,30900,0
2017-03-01,491,360000,8,8,8,128,-8,-8,-8,-8,-8,-8,2292,0,0,0,0,0,628,0,0,0,0,0,0
2017-03-01,492,120000,8,8,4,172,8,8,8,8,8,0,114812,106488,96088,97472,83436,78532,5200,8,6432,0,3600,3200,0
2017-03-01,493,1040000,4,8,8,120,0,0,0,8,0,0,394240,403920,888408,434896,274000,276696,16000,47600,828,8012,8012,8012,0
2017-03-01,494,680000,8,8,8,112,0,0,-4,-4,-8,-8,113216,70464,1232,0,0,0,16000,1232,0,0,0,0,0
2017-03-01,495,320000,8,4,4,112,0,0,0,0,0,0,34296,37736,40152,40160,41600,41960,4812,4188,992,1632,1176,1104,4
2017-03-01,496,200000,4,4,4,164,-4,-4,-4,-4,-4,-4,2032,2688,904,1560,880,1280,4000,1560,4000,880,2560,4000,0
2017-03-01,497,800000,8,12,8,188,0,0,0,0,0,0,812732,811844,777796,787256,802104,794868,30084,28000,28000,28512,32000,28400,0
2017-03-01,498,80000,4,8,8,92,0,0,8,0,0,0,65760,81668,73332,75392,120760,78656,29612,0,3280,4100,4452,416,0
2017-03-01,499,1000000,8,4,4,196,-4,-4,-8,-4,-4,-4,264,0,0,480,-24,6556,0,0,480,24,6580,0,0
2017-03-01,500,80000,4,4,4,152,0,0,0,8,8,0,63648,69088,82260,82820,81020,79732,6492,15664,3000,0,3200,3400,0
2017-03-01,501,120000,8,8,4,152,0,0,0,0,8,8,81376,86820,90148,96644,100512,98304,8000,6000,8000,6000,0,4800,0
2017-03-01,502,360000,8,8,4,140,4,8,8,8,8,8,92528,89896,112268,109280,124796,122192,0,24000,0,18000,0,8000,0
2017-03-01,503,920000,8,24,8,184,0,0,0,0,0,0,886360,909588,921208,746540,759584,773404,40000,36000,32000,32000,30000,28000,0
2017-03-01,504,520000,8,4,4,132,0,0,0,0,0,0,76644,82176,90816,89216,89216,0,8000,12000,0,0,0,0,4
2017-03-01,505,120000,4,24,4,212,-8,-8,-8,-8,-8,-8,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-01,506,640000,4,4,8,140,-4,-4,-4,-4,-4,-4,1584,1584,1584,0,3168,4880,1584,1584,0,3172,4880,0,0
2017-03-01,507,2000000,8,8,8,172,-4,-4,-4,0,0,-4,15836,0,1140552,997780,891324,800,0,1140552,19956,400,800,2114664,0
2017-03-01,508,720000,8,8,8,112,0,0,0,0,0,8,168952,154964,146784,143252,151572,138644,10000,8000,4512,10000,0,8000,0
2017-03-01,509,320000,8,8,4,120,0,0,0,0,0,8,86028,52828,55988,43656,42740,22060,6800,5600,800,4000,0,2000,0
2017-03-01,510,480000,4,4,8,104,-4,-4,-8,-4,-4,-8,3536,0,0,41784,0,0,0,0,41784,0,0,0,0
2017-03-01,511,520000,4,8,4,124,-4,-4,-4,-4,-4,8,5044,5044,5044,5644,3720,1560,5044,5044,5644,3720,0,3120,0
2017-03-01,512,480000,8,8,8,140,-4,-4,-4,-4,-4,-4,960,960,960,960,960,960,960,960,960,960,960,960,4
2017-03-01,513,1440000,4,4,8,112,-4,-4,-4,-4,-4,-4,80892,211848,15912,6972,11312,202148,212912,15988,7000,11412,204164,12876,0
2017-03-01,514,200000,4,8,8,92,8,8,8,8,8,8,118036,122964,125752,127696,130264,132324,8000,6000,5200,5200,4800,6000,4
2017-03-01,515,80000,8,8,8,92,0,0,8,0,0,0,73420,81036,78136,65868,62984,52984,11600,40,2308,1720,4068,16,0
2017-03-01,516,400000,4,12,4,224,0,0,-4,0,0,0,377060,213504,343148,315048,318116,321340,9540,354712,8676,10536,12528,2928,0
2017-03-01,517,280000,4,12,4,128,0,0,0,0,0,0,274956,270516,276752,273568,279536,285136,12240,13200,10440,11000,11000,22000,0
2017-03-01,518,200000,4,8,4,188,0,0,0,0,0,0,55668,66780,85280,74456,76012,77756,12000,20000,8000,2472,2716,2000,0
2017-03-01,519,40000,8,8,8,88,4,8,0,0,0,0,41000,34232,42100,40200,39612,39936,0,8504,1560,1312,1904,5148,0
2017-03-01,520,1160000,8,4,4,136,0,0,0,0,0,0,375376,390832,412264,419456,440604,461188,24000,28000,20000,28000,28000,28000,0
2017-03-01,521,120000,8,4,4,124,0,0,0,0,0,0,65984,70088,74124,74976,77164,79272,6388,6424,3276,4000,4000,6492,0
2017-03-01,522,1640000,8,8,8,108,4,-4,0,0,0,0,-232,131964,145860,177240,249632,245680,132196,64000,34800,75100,60000,21400,0
2017-03-01,523,1440000,4,4,8,112,-4,-4,-4,0,0,-4,4840,3280,258576,503936,426336,502228,1560,302880,250080,68000,528800,668000,4
2017-03-01,524,560000,8,8,4,168,0,0,0,0,0,0,445984,448532,278116,283216,283124,266940,24088,12084,20048,20448,12000,20000,4
2017-03-01,525,840000,8,4,8,128,0,0,0,0,0,0,269496,277956,283748,287044,294020,299308,12800,12800,10400,11600,10800,12000,0
2017-03-01,526,880000,8,8,8,108,-4,-4,-4,-4,-4,-4,6768,53000,1732,7324,0,11564,53000,1732,7324,0,11564,614016,0
2017-03-01,527,80000,4,8,8,108,4,8,0,0,0,8,74596,72264,76160,77784,83036,80964,0,6376,4000,6424,0,1200,0
2017-03-01,528,2480000,8,8,4,180,8,8,0,0,0,0,643348,627356,641760,655124,668636,683576,0,24800,24000,24000,26000,24000,4
2017-03-01,529,1440000,4,4,8,104,4,-8,-8,-8,-4,-4,-32,-32,-32,-32,6708,10400,0,0,0,6740,10452,0,0
2017-03-01,530,80000,8,8,8,84,-4,-4,8,8,-4,-4,75052,57640,55084,1448,21232,0,57640,0,112,88292,0,0,0
2017-03-01,531,200000,4,8,8,92,0,0,0,0,0,0,138196,74208,77336,72660,77288,78300,11344,4800,52000,6000,36000,4000,0
2017-03-01,532,200000,4,8,12,120,0,0,0,0,0,0,390152,196748,70072,70840,72316,73208,9816,6352,3120,3212,2692,2548,0
2017-03-01,533,40000,4,8,8,184,0,0,8,8,8,0,16292,25576,24572,27632,26608,27140,9600,0,3484,0,976,1004,4
2017-03-01,534,400000,8,12,4,200,8,0,0,12,12,8,215396,220120,246296,249880,244792,250096,8200,30000,10000,0,10000,10000,4
2017-03-01,535,200000,4,4,8,104,-8,-8,-8,-8,-8,-8,9644,12236,9332,7200,6480,0,12272,9760,7228,8816,0,0,0
2017-03-01,536,240000,4,8,8,100,-4,-4,0,-4,-4,0,1920,6700,14520,2312,19300,24800,6700,10000,2312,19300,8000,9740,0
2017-03-01,537,1760000,8,4,8,140,0,0,0,0,0,0,1323036,1351176,1096300,1010336,866188,716884,52400,44000,40000,36000,28400,22000,0
2017-03-01,538,480000,4,8,4,176,0,0,0,0,0,0,368028,351756,328376,236420,213768,187100,21668,11388,8264,7676,8800,0,0
2017-03-01,539,200000,8,4,8,208,0,0,0,-8,-4,-4,13028,16664,0,0,1272,0,4000,0,0,1272,0,0,0
2017-03-01,540,440000,8,8,4,160,4,8,8,8,8,8,370552,363620,383072,388016,396020,404852,2400,29200,14800,14800,16000,15200,0
2017-03-01,541,800000,8,4,8,152,-4,-4,-8,-8,-4,-4,1596,0,0,0,872,1080,0,0,0,872,1080,1268,0
2017-03-01,542,600000,8,4,8,112,4,-8,-8,-8,-8,-4,0,0,0,0,0,1272,0,0,0,0,1272,0,0
2017-03-01,543,120000,8,8,4,144,8,12,8,8,0,0,115112,112156,113144,110132,112756,115220,0,4000,0,4400,4400,6000,4
2017-03-01,544,400000,8,4,8,96,0,0,0,0,-4,-4,120368,121944,120712,118940,58872,117708,6212,20000,348,59044,118056,1320,0
2017-03-01,545,1440000,8,4,4,136,-4,0,0,-4,0,-4,49356,40552,95648,39140,664,8568,40000,55648,39140,0,8568,16920,0
2017-03-01,546,1560000,8,4,8,124,0,0,0,0,0,0,202480,172880,176948,185980,191004,207764,20000,12000,12000,8000,20000,20000,0
2017-03-01,547,880000,8,4,4,164,4,-8,-8,-8,-8,-8,-260,-260,-260,-260,-260,-800,0,0,0,0,0,0,4
2017-03-01,548,640000,8,8,8,100,-8,-8,-8,-8,-8,-8,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-01,549,920000,8,4,8,112,-4,-4,0,0,0,0,9612,29428,39008,50432,43188,82156,29428,10264,12000,4000,40000,8000,0
2017-03-01,550,480000,4,4,8,108,0,0,0,0,0,0,209748,201892,180348,141696,127040,124856,20096,20000,20000,16000,20000,14000,0
2017-03-01,551,400000,4,12,4,208,0,0,8,8,8,0,18628,24272,25672,27124,24576,30552,6000,4000,4000,0,8000,8000,4
2017-03-01,552,760000,8,4,8,164,-4,-4,-4,-4,-4,-4,112816,0,66000,0,107416,2216,0,66000,0,107416,2000,0,4
2017-03-01,553,200000,4,4,4,224,0,0,0,0,0,0,202860,204292,112740,115368,121596,119908,10000,6000,4400,8000,6000,4068,4
2017-03-01,554,960000,8,4,4,168,4,-4,-4,-8,-8,-8,0,25480,0,0,0,0,25480,0,0,0,0,0,0
2017-03-01,555,160000,8,8,8,96,-8,-8,-8,-8,-8,-8,141140,146856,149424,152736,154896,149020,8000,6400,5604,6428,7200,7004,0
2017-03-01,556,2520000,8,8,4,188,0,0,0,-4,-4,-8,151400,272748,4828,10528,34616,0,152748,4828,10528,34616,0,19924,0
2017-03-01,557,640000,8,4,4,132,-8,-8,-8,-8,-8,-8,20932,21572,7296,1400,600,796,21604,7316,1400,600,796,4580,0
2017-03-01,558,440000,8,8,8,128,0,0,8,8,8,8,261196,298260,314064,319316,326412,332824,44000,23200,12800,12800,12400,12000,0
2017-03-01,559,80000,4,8,8,116,0,0,0,-8,-8,-8,68832,73676,0,0,0,0,8220,0,0,0,0,0,0
2017-03-01,560,840000,8,12,4,212,0,0,0,0,0,0,228768,233888,238632,241864,246372,260652,11200,11012,9600,9020,19068,0,0
2017-03-01,561,1080000,4,4,8,136,-4,-4,0,-4,-4,-4,23120,48024,62944,26484,9828,59692,48024,22944,26484,9828,59692,6848,0
2017-03-01,562,1440000,8,8,8,208,-8,-8,-8,-8,-8,-8,2560,8452,-24,3996,3776,-12,8924,0,4020,3792,0,3156,0
2017-03-01,563,240000,8,8,4,168,-4,-4,-4,-4,-4,-4,2524,11160,7032,1664,1664,14560,11160,7032,1664,1664,14560,2920,0
2017-03-01,564,1440000,4,8,8,152,-4,0,0,0,0,0,433404,444804,252584,254892,260432,264312,32020,32016,20000,20000,20000,422800,0
2017-03-01,565,1560000,8,4,8,180,8,8,8,-4,8,8,3336,620,-6760,16960,13384,10792,4,6772,27760,28,4920,12,0
2017-03-01,566,1000000,8,12,8,140,-8,-8,-8,-8,-8,-8,28976,33888,6952,26824,9564,44328,34056,7004,26956,9612,44548,53628,0
2017-03-01,567,360000,8,4,8,96,0,0,0,0,0,0,52564,58104,61928,72876,90948,93548,6400,6000,12000,20000,4080,3056,4
2017-03-01,568,1440000,4,4,8,112,-4,-4,-4,-4,-4,-4,28284,1604,14180,42160,40528,24880,6040,14300,42292,40620,24960,64284,0
2017-03-01,569,200000,4,12,8,104,0,0,0,0,0,0,141716,122504,120964,81136,76664,78268,6148,7788,3200,4000,2872,2732,0
2017-03-01,570,1080000,8,4,4,160,0,0,0,-8,-8,-8,75004,22824,0,0,0,0,4000,0,0,0,0,0,0
2017-03-01,571,800000,8,4,8,116,4,-4,-4,-4,-4,-4,223152,33440,19588,20260,77872,0,33576,19708,20356,78244,0,500,0
2017-03-01,572,200000,8,8,8,92,0,0,0,0,0,0,199236,201456,153716,75260,73220,76052,8160,11064,6760,4000,4000,4000,0
2017-03-01,573,1400000,4,4,8,132,-4,-4,-4,-8,-8,-4,43600,41912,-88,-88,-88,18128,42120,0,0,0,18216,0,0
2017-03-01,574,640000,8,8,8,240,-8,-4,-4,0,-4,-4,12512,20624,4356,1956,12708,4036,20624,4356,0,12708,4036,0,4
2017-03-01,575,320000,8,12,4,196,-4,-4,-4,-4,-4,-4,13468,18564,9160,5836,27056,30404,18564,9160,5836,27056,30404,31960,0
2017-03-01,576,1160000,4,4,4,212,8,0,0,0,0,0,1118440,1128096,1130032,1138640,1023568,953064,52000,40800,41060,35212,33200,34184,4
2017-03-01,577,1080000,8,4,8,112,-4,-4,-4,0,0,0,1900,1900,22764,150104,202260,195552,1900,22764,136000,56000,32000,60000,0
2017-03-01,578,320000,4,4,8,124,-4,-4,-4,-4,8,-4,23976,128892,33232,16328,2152,16340,54588,33256,16328,0,16340,0,0
2017-03-01,579,200000,4,8,8,144,0,0,0,0,0,0,20788,24060,26460,28524,27948,27920,5200,4400,4000,2000,2000,4000,0
2017-03-01,580,120000,4,8,4,140,-8,-4,-4,-4,-4,-8,31188,10748,35048,13508,8000,0,10748,35060,13560,8160,0,0,0
2017-03-01,581,120000,4,8,8,112,4,-4,-4,-8,-8,-8,0,3120,0,0,0,0,3120,0,0,0,0,0,4
2017-03-01,582,360000,4,8,8,132,-4,0,0,0,0,0,143140,116620,109940,117064,142392,153796,60620,21940,21052,34392,21796,26148,0
2017-03-01,583,640000,4,4,8,104,-4,-4,-4,-4,-4,-4,5732,14984,121032,4144,86288,38112,15028,121392,4176,86544,38224,24264,0
2017-03-01,584,320000,8,12,8,212,0,0,0,0,0,0,311064,311816,314048,241808,246224,216088,16000,9496,8028,10000,12000,8000,0
2017-03-01,585,200000,4,8,8,168,0,0,0,0,0,0,201200,203592,196444,195772,183100,0,8800,6400,6800,6800,0,0,0
2017-03-01,586,80000,8,4,8,100,0,0,0,0,0,8,58412,62644,65576,66892,72224,70472,6400,5200,2400,6400,0,3200,0
2017-03-01,587,880000,4,4,4,172,4,-8,-8,-8,-8,-8,0,0,0,0,0,0,0,0,0,0,0,0,4
2017-03-01,588,840000,4,12,8,100,-4,-4,8,-4,-4,-4,35268,94536,87104,38524,6244,7960,95104,0,38524,6244,7960,31868,4
2017-03-01,589,520000,8,8,8,116,0,0,0,0,0,0,526300,523724,531876,182336,186064,189820,26800,24000,5164,5276,5344,5460,0
2017-03-01,590,1040000,8,8,4,124,-4,-4,0,0,-4,-4,23364,92776,249444,268228,68096,74636,92776,200000,46000,68096,74636,155692,0
2017-03-01,591,920000,8,4,4,120,0,0,0,-4,0,0,121364,103924,96368,263360,226152,206088,20000,20000,263360,8000,8000,40000,0
2017-03-01,592,640000,4,4,8,136,0,0,0,0,0,0,333020,335648,340644,342860,347092,350104,16000,15696,12800,13200,13700,12052,0
2017-03-01,593,200000,4,4,4,140,0,0,0,0,0,0,139904,24072,55720,28424,24080,36044,4508,4296,860,996,17532,688,0
2017-03-01,594,320000,4,8,4,128,0,0,0,0,0,0,194988,183820,179956,165432,169516,152208,8580,7376,8036,20068,8000,20008,0
2017-03-01,595,440000,4,12,8,184,0,0,0,0,0,0,226800,231500,236176,239024,244016,248852,10724,10896,9148,9448,9496,9816,0
2017-03-01,596,800000,4,4,4,172,0,0,0,0,0,0,578712,563216,545748,541012,538516,537236,20360,20056,20036,19376,20008,19608,0
2017-03-01,597,1440000,4,8,8,116,0,0,0,0,0,0,1072448,1053472,1039876,1023328,981848,1000976,37716,34952,28068,28616,28292,29200,0
2017-03-01,598,840000,8,12,8,124,4,-8,-8,-8,-8,-8,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-01,599,320000,8,8,8,96,8,0,0,0,0,0,316972,301016,234732,235544,240140,229056,12996,12000,20000,10000,9200,8800,0
2017-03-01,600,1200000,8,8,4,144,-4,-4,8,0,-4,-4,-1900,20764,18424,9212,11072,261492,40000,0,0,11072,261492,43120,4
2017-03-01,601,1240000,8,8,4,172,0,0,0,0,0,0,93584,96728,100540,100380,101424,102056,5704,5516,3468,3592,3732,3228,0
